Block Name,Row ID,avg(alphat),avg(DR),avg(epsilon),avg(k),avg(nut),avg(p),avg(p_rgh),avg(PMV),avg(PPD),avg(qr),avg(T),avg(Top),avg(U (0)),avg(U (1)),avg(U (2)),avg(U (Magnitude)),avg(wallHeatFlux),avg(X),avg(Y),avg(Z),max(alphat),max(DR),max(epsilon),max(k),max(nut),max(p),max(p_rgh),max(PMV),max(PPD),max(qr),max(T),max(Top),max(U (0)),max(U (1)),max(U (2)),max(U (Magnitude)),max(wallHeatFlux),max(X),max(Y),max(Z),med(alphat),med(DR),med(epsilon),med(k),med(nut),med(p),med(p_rgh),med(PMV),med(PPD),med(qr),med(T),med(Top),med(U (0)),med(U (1)),med(U (2)),med(U (Magnitude)),med(wallHeatFlux),med(X),med(Y),med(Z),min(alphat),min(DR),min(epsilon),min(k),min(nut),min(p),min(p_rgh),min(PMV),min(PPD),min(qr),min(T),min(Top),min(U (0)),min(U (1)),min(U (2)),min(U (Magnitude)),min(wallHeatFlux),min(X),min(Y),min(Z),N,q1(alphat),q1(DR),q1(epsilon),q1(k),q1(nut),q1(p),q1(p_rgh),q1(PMV),q1(PPD),q1(qr),q1(T),q1(Top),q1(U (0)),q1(U (1)),q1(U (2)),q1(U (Magnitude)),q1(wallHeatFlux),q1(X),q1(Y),q1(Z),q3(alphat),q3(DR),q3(epsilon),q3(k),q3(nut),q3(p),q3(p_rgh),q3(PMV),q3(PPD),q3(qr),q3(T),q3(Top),q3(U (0)),q3(U (1)),q3(U (2)),q3(U (Magnitude)),q3(wallHeatFlux),q3(X),q3(Y),q3(Z),std(alphat),std(DR),std(epsilon),std(k),std(nut),std(p),std(p_rgh),std(PMV),std(PPD),std(qr),std(T),std(Top),std(U (0)),std(U (1)),std(U (2)),std(U (Magnitude)),std(wallHeatFlux),std(X),std(Y),std(Z),sum(alphat),sum(DR),sum(epsilon),sum(k),sum(nut),sum(p),sum(p_rgh),sum(PMV),sum(PPD),sum(qr),sum(T),sum(Top),sum(U (0)),sum(U (1)),sum(U (2)),sum(U (Magnitude)),sum(wallHeatFlux),sum(X),sum(Y),sum(Z),Time,vtkValidPointMask
stats,118,0.117159,44.9626,0.0191415,0.0661033,0.0990029,7.87692e+06,7.87809e+06,-49.7576,1233.47,-2.91521,23091.3,23024.8,0.00365133,0.000355284,0.0302982,0.0305195,2.07785,-2.83617e-08,-0.00171766,1.30055,0.117159,44.9626,0.0191415,0.0661033,0.0990029,7.87692e+06,7.87809e+06,-49.7576,1233.47,-2.91521,23091.3,23024.8,0.00365133,0.000355284,0.0302982,0.0305195,2.07785,-2.83617e-08,-0.00171766,1.30055,0.117159,44.9626,0.0191415,0.0661033,0.0990029,7.87692e+06,7.87809e+06,-49.7576,1233.47,-2.91521,23091.3,23024.8,0.00365133,0.000355284,0.0302982,0.0305195,2.07785,-2.83617e-08,-0.00171766,1.30055,0.117159,44.9626,0.0191415,0.0661033,0.0990029,7.87692e+06,7.87809e+06,-49.7576,1233.47,-2.91521,23091.3,23024.8,0.00365133,0.000355284,0.0302982,0.0305195,2.07785,-2.83617e-08,-0.00171766,1.30055,1,0.117159,44.9626,0.0191415,0.0661033,0.0990029,7.87692e+06,7.87809e+06,-49.7576,1233.47,-2.91521,23091.3,23024.8,0.00365133,0.000355284,0.0302982,0.0305195,2.07785,-2.83617e-08,-0.00171766,1.30055,0.117159,44.9626,0.0191415,0.0661033,0.0990029,7.87692e+06,7.87809e+06,-49.7576,1233.47,-2.91521,23091.3,23024.8,0.00365133,0.000355284,0.0302982,0.0305195,2.07785,-2.83617e-08,-0.00171766,1.30055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117159,44.9626,0.0191415,0.0661033,0.0990029,7.87692e+06,7.87809e+06,-49.7576,1233.47,-2.91521,23091.3,23024.8,0.00365133,0.000355284,0.0302982,0.0305195,2.07785,-2.83617e-08,-0.00171766,1.30055,11900,1
stats,119,0.119937,45.1192,0.0191578,0.0671345,0.101339,7.87667e+06,7.87786e+06,-49.4286,1222.61,-2.86789,23090.6,23026.1,-0.0187873,0.018246,0.0329092,0.0420582,2.00784,-2.83617e-08,-0.00171766,1.30055,0.119937,45.1192,0.0191578,0.0671345,0.101339,7.87667e+06,7.87786e+06,-49.4286,1222.61,-2.86789,23090.6,23026.1,-0.0187873,0.018246,0.0329092,0.0420582,2.00784,-2.83617e-08,-0.00171766,1.30055,0.119937,45.1192,0.0191578,0.0671345,0.101339,7.87667e+06,7.87786e+06,-49.4286,1222.61,-2.86789,23090.6,23026.1,-0.0187873,0.018246,0.0329092,0.0420582,2.00784,-2.83617e-08,-0.00171766,1.30055,0.119937,45.1192,0.0191578,0.0671345,0.101339,7.87667e+06,7.87786e+06,-49.4286,1222.61,-2.86789,23090.6,23026.1,-0.0187873,0.018246,0.0329092,0.0420582,2.00784,-2.83617e-08,-0.00171766,1.30055,1,0.119937,45.1192,0.0191578,0.0671345,0.101339,7.87667e+06,7.87786e+06,-49.4286,1222.61,-2.86789,23090.6,23026.1,-0.0187873,0.018246,0.0329092,0.0420582,2.00784,-2.83617e-08,-0.00171766,1.30055,0.119937,45.1192,0.0191578,0.0671345,0.101339,7.87667e+06,7.87786e+06,-49.4286,1222.61,-2.86789,23090.6,23026.1,-0.0187873,0.018246,0.0329092,0.0420582,2.00784,-2.83617e-08,-0.00171766,1.30055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119937,45.1192,0.0191578,0.0671345,0.101339,7.87667e+06,7.87786e+06,-49.4286,1222.61,-2.86789,23090.6,23026.1,-0.0187873,0.018246,0.0329092,0.0420582,2.00784,-2.83617e-08,-0.00171766,1.30055,12000,1
stats,120,0.119233,44.4777,0.0189994,0.0659042,0.100747,7.87672e+06,7.87788e+06,-50.0525,1240.3,-2.93756,23090.7,23023.8,-0.00900633,0.0167827,0.0326419,0.0377924,2.08596,-2.83617e-08,-0.00171766,1.30055,0.119233,44.4777,0.0189994,0.0659042,0.100747,7.87672e+06,7.87788e+06,-50.0525,1240.3,-2.93756,23090.7,23023.8,-0.00900633,0.0167827,0.0326419,0.0377924,2.08596,-2.83617e-08,-0.00171766,1.30055,0.119233,44.4777,0.0189994,0.0659042,0.100747,7.87672e+06,7.87788e+06,-50.0525,1240.3,-2.93756,23090.7,23023.8,-0.00900633,0.0167827,0.0326419,0.0377924,2.08596,-2.83617e-08,-0.00171766,1.30055,0.119233,44.4777,0.0189994,0.0659042,0.100747,7.87672e+06,7.87788e+06,-50.0525,1240.3,-2.93756,23090.7,23023.8,-0.00900633,0.0167827,0.0326419,0.0377924,2.08596,-2.83617e-08,-0.00171766,1.30055,1,0.119233,44.4777,0.0189994,0.0659042,0.100747,7.87672e+06,7.87788e+06,-50.0525,1240.3,-2.93756,23090.7,23023.8,-0.00900633,0.0167827,0.0326419,0.0377924,2.08596,-2.83617e-08,-0.00171766,1.30055,0.119233,44.4777,0.0189994,0.0659042,0.100747,7.87672e+06,7.87788e+06,-50.0525,1240.3,-2.93756,23090.7,23023.8,-0.00900633,0.0167827,0.0326419,0.0377924,2.08596,-2.83617e-08,-0.00171766,1.30055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119233,44.4777,0.0189994,0.0659042,0.100747,7.87672e+06,7.87788e+06,-50.0525,1240.3,-2.93756,23090.7,23023.8,-0.00900633,0.0167827,0.0326419,0.0377924,2.08596,-2.83617e-08,-0.00171766,1.30055,12100,1
stats,121,0.119559,44.2386,0.0189379,0.0661789,0.101018,7.87628e+06,7.87747e+06,-50.2475,1245.19,-2.92588,23089.4,23023.2,-0.00641939,0.0100011,0.0286435,0.031011,2.06955,-2.83617e-08,-0.00171766,1.30055,0.119559,44.2386,0.0189379,0.0661789,0.101018,7.87628e+06,7.87747e+06,-50.2475,1245.19,-2.92588,23089.4,23023.2,-0.00641939,0.0100011,0.0286435,0.031011,2.06955,-2.83617e-08,-0.00171766,1.30055,0.119559,44.2386,0.0189379,0.0661789,0.101018,7.87628e+06,7.87747e+06,-50.2475,1245.19,-2.92588,23089.4,23023.2,-0.00641939,0.0100011,0.0286435,0.031011,2.06955,-2.83617e-08,-0.00171766,1.30055,0.119559,44.2386,0.0189379,0.0661789,0.101018,7.87628e+06,7.87747e+06,-50.2475,1245.19,-2.92588,23089.4,23023.2,-0.00641939,0.0100011,0.0286435,0.031011,2.06955,-2.83617e-08,-0.00171766,1.30055,1,0.119559,44.2386,0.0189379,0.0661789,0.101018,7.87628e+06,7.87747e+06,-50.2475,1245.19,-2.92588,23089.4,23023.2,-0.00641939,0.0100011,0.0286435,0.031011,2.06955,-2.83617e-08,-0.00171766,1.30055,0.119559,44.2386,0.0189379,0.0661789,0.101018,7.87628e+06,7.87747e+06,-50.2475,1245.19,-2.92588,23089.4,23023.2,-0.00641939,0.0100011,0.0286435,0.031011,2.06955,-2.83617e-08,-0.00171766,1.30055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119559,44.2386,0.0189379,0.0661789,0.101018,7.87628e+06,7.87747e+06,-50.2475,1245.19,-2.92588,23089.4,23023.2,-0.00641939,0.0100011,0.0286435,0.031011,2.06955,-2.83617e-08,-0.00171766,1.30055,12200,1
stats,122,0.120302,44.43,0.0189007,0.0658282,0.101642,7.87604e+06,7.87723e+06,-50.4038,1250.4,-2.92054,23088.7,23022.8,-0.0188163,0.00199983,0.0305004,0.0358933,2.06066,-2.83617e-08,-0.00171766,1.30055,0.120302,44.43,0.0189007,0.0658282,0.101642,7.87604e+06,7.87723e+06,-50.4038,1250.4,-2.92054,23088.7,23022.8,-0.0188163,0.00199983,0.0305004,0.0358933,2.06066,-2.83617e-08,-0.00171766,1.30055,0.120302,44.43,0.0189007,0.0658282,0.101642,7.87604e+06,7.87723e+06,-50.4038,1250.4,-2.92054,23088.7,23022.8,-0.0188163,0.00199983,0.0305004,0.0358933,2.06066,-2.83617e-08,-0.00171766,1.30055,0.120302,44.43,0.0189007,0.0658282,0.101642,7.87604e+06,7.87723e+06,-50.4038,1250.4,-2.92054,23088.7,23022.8,-0.0188163,0.00199983,0.0305004,0.0358933,2.06066,-2.83617e-08,-0.00171766,1.30055,1,0.120302,44.43,0.0189007,0.0658282,0.101642,7.87604e+06,7.87723e+06,-50.4038,1250.4,-2.92054,23088.7,23022.8,-0.0188163,0.00199983,0.0305004,0.0358933,2.06066,-2.83617e-08,-0.00171766,1.30055,0.120302,44.43,0.0189007,0.0658282,0.101642,7.87604e+06,7.87723e+06,-50.4038,1250.4,-2.92054,23088.7,23022.8,-0.0188163,0.00199983,0.0305004,0.0358933,2.06066,-2.83617e-08,-0.00171766,1.30055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120302,44.43,0.0189007,0.0658282,0.101642,7.87604e+06,7.87723e+06,-50.4038,1250.4,-2.92054,23088.7,23022.8,-0.0188163,0.00199983,0.0305004,0.0358933,2.06066,-2.83617e-08,-0.00171766,1.30055,12300,1
stats,123,0.11844,44.7327,0.0188475,0.0656425,0.100075,7.87606e+06,7.87723e+06,-50.5532,1254.04,-2.88149,23088.8,23022.2,0.0164189,0.0141898,0.0352132,0.041363,2.02315,-2.83617e-08,-0.00171766,1.30055,0.11844,44.7327,0.0188475,0.0656425,0.100075,7.87606e+06,7.87723e+06,-50.5532,1254.04,-2.88149,23088.8,23022.2,0.0164189,0.0141898,0.0352132,0.041363,2.02315,-2.83617e-08,-0.00171766,1.30055,0.11844,44.7327,0.0188475,0.0656425,0.100075,7.87606e+06,7.87723e+06,-50.5532,1254.04,-2.88149,23088.8,23022.2,0.0164189,0.0141898,0.0352132,0.041363,2.02315,-2.83617e-08,-0.00171766,1.30055,0.11844,44.7327,0.0188475,0.0656425,0.100075,7.87606e+06,7.87723e+06,-50.5532,1254.04,-2.88149,23088.8,23022.2,0.0164189,0.0141898,0.0352132,0.041363,2.02315,-2.83617e-08,-0.00171766,1.30055,1,0.11844,44.7327,0.0188475,0.0656425,0.100075,7.87606e+06,7.87723e+06,-50.5532,1254.04,-2.88149,23088.8,23022.2,0.0164189,0.0141898,0.0352132,0.041363,2.02315,-2.83617e-08,-0.00171766,1.30055,0.11844,44.7327,0.0188475,0.0656425,0.100075,7.87606e+06,7.87723e+06,-50.5532,1254.04,-2.88149,23088.8,23022.2,0.0164189,0.0141898,0.0352132,0.041363,2.02315,-2.83617e-08,-0.00171766,1.30055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11844,44.7327,0.0188475,0.0656425,0.100075,7.87606e+06,7.87723e+06,-50.5532,1254.04,-2.88149,23088.8,23022.2,0.0164189,0.0141898,0.0352132,0.041363,2.02315,-2.83617e-08,-0.00171766,1.30055,12400,1
stats,124,0.117382,44.8489,0.0188082,0.0651101,0.0991876,7.87583e+06,7.877e+06,-50.9528,1268.7,-2.98826,23088.1,23020.8,-0.0170384,0.00583548,0.0332361,0.0378021,2.12876,-2.83617e-08,-0.00171766,1.30055,0.117382,44.8489,0.0188082,0.0651101,0.0991876,7.87583e+06,7.877e+06,-50.9528,1268.7,-2.98826,23088.1,23020.8,-0.0170384,0.00583548,0.0332361,0.0378021,2.12876,-2.83617e-08,-0.00171766,1.30055,0.117382,44.8489,0.0188082,0.0651101,0.0991876,7.87583e+06,7.877e+06,-50.9528,1268.7,-2.98826,23088.1,23020.8,-0.0170384,0.00583548,0.0332361,0.0378021,2.12876,-2.83617e-08,-0.00171766,1.30055,0.117382,44.8489,0.0188082,0.0651101,0.0991876,7.87583e+06,7.877e+06,-50.9528,1268.7,-2.98826,23088.1,23020.8,-0.0170384,0.00583548,0.0332361,0.0378021,2.12876,-2.83617e-08,-0.00171766,1.30055,1,0.117382,44.8489,0.0188082,0.0651101,0.0991876,7.87583e+06,7.877e+06,-50.9528,1268.7,-2.98826,23088.1,23020.8,-0.0170384,0.00583548,0.0332361,0.0378021,2.12876,-2.83617e-08,-0.00171766,1.30055,0.117382,44.8489,0.0188082,0.0651101,0.0991876,7.87583e+06,7.877e+06,-50.9528,1268.7,-2.98826,23088.1,23020.8,-0.0170384,0.00583548,0.0332361,0.0378021,2.12876,-2.83617e-08,-0.00171766,1.30055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117382,44.8489,0.0188082,0.0651101,0.0991876,7.87583e+06,7.877e+06,-50.9528,1268.7,-2.98826,23088.1,23020.8,-0.0170384,0.00583548,0.0332361,0.0378021,2.12876,-2.83617e-08,-0.00171766,1.30055,12500,1
stats,125,0.117006,45.1913,0.0188394,0.0657726,0.0988709,7.87555e+06,7.87675e+06,-50.6321,1258.52,-2.94185,23087.3,23022.2,-0.0126595,0.0203207,0.0340276,0.0416062,2.07197,-2.83617e-08,-0.00171766,1.30055,0.117006,45.1913,0.0188394,0.0657726,0.0988709,7.87555e+06,7.87675e+06,-50.6321,1258.52,-2.94185,23087.3,23022.2,-0.0126595,0.0203207,0.0340276,0.0416062,2.07197,-2.83617e-08,-0.00171766,1.30055,0.117006,45.1913,0.0188394,0.0657726,0.0988709,7.87555e+06,7.87675e+06,-50.6321,1258.52,-2.94185,23087.3,23022.2,-0.0126595,0.0203207,0.0340276,0.0416062,2.07197,-2.83617e-08,-0.00171766,1.30055,0.117006,45.1913,0.0188394,0.0657726,0.0988709,7.87555e+06,7.87675e+06,-50.6321,1258.52,-2.94185,23087.3,23022.2,-0.0126595,0.0203207,0.0340276,0.0416062,2.07197,-2.83617e-08,-0.00171766,1.30055,1,0.117006,45.1913,0.0188394,0.0657726,0.0988709,7.87555e+06,7.87675e+06,-50.6321,1258.52,-2.94185,23087.3,23022.2,-0.0126595,0.0203207,0.0340276,0.0416062,2.07197,-2.83617e-08,-0.00171766,1.30055,0.117006,45.1913,0.0188394,0.0657726,0.0988709,7.87555e+06,7.87675e+06,-50.6321,1258.52,-2.94185,23087.3,23022.2,-0.0126595,0.0203207,0.0340276,0.0416062,2.07197,-2.83617e-08,-0.00171766,1.30055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117006,45.1913,0.0188394,0.0657726,0.0988709,7.87555e+06,7.87675e+06,-50.6321,1258.52,-2.94185,23087.3,23022.2,-0.0126595,0.0203207,0.0340276,0.0416062,2.07197,-2.83617e-08,-0.00171766,1.30055,12600,1
stats,126,0.120323,44.1619,0.0188213,0.0657716,0.101657,7.87562e+06,7.87676e+06,-50.6431,1254.85,-2.8859,23087.5,23022.1,-0.0063147,0.004008,0.0301006,0.0310159,2.01565,-2.83617e-08,-0.00171766,1.30055,0.120323,44.1619,0.0188213,0.0657716,0.101657,7.87562e+06,7.87676e+06,-50.6431,1254.85,-2.8859,23087.5,23022.1,-0.0063147,0.004008,0.0301006,0.0310159,2.01565,-2.83617e-08,-0.00171766,1.30055,0.120323,44.1619,0.0188213,0.0657716,0.101657,7.87562e+06,7.87676e+06,-50.6431,1254.85,-2.8859,23087.5,23022.1,-0.0063147,0.004008,0.0301006,0.0310159,2.01565,-2.83617e-08,-0.00171766,1.30055,0.120323,44.1619,0.0188213,0.0657716,0.101657,7.87562e+06,7.87676e+06,-50.6431,1254.85,-2.8859,23087.5,23022.1,-0.0063147,0.004008,0.0301006,0.0310159,2.01565,-2.83617e-08,-0.00171766,1.30055,1,0.120323,44.1619,0.0188213,0.0657716,0.101657,7.87562e+06,7.87676e+06,-50.6431,1254.85,-2.8859,23087.5,23022.1,-0.0063147,0.004008,0.0301006,0.0310159,2.01565,-2.83617e-08,-0.00171766,1.30055,0.120323,44.1619,0.0188213,0.0657716,0.101657,7.87562e+06,7.87676e+06,-50.6431,1254.85,-2.8859,23087.5,23022.1,-0.0063147,0.004008,0.0301006,0.0310159,2.01565,-2.83617e-08,-0.00171766,1.30055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120323,44.1619,0.0188213,0.0657716,0.101657,7.87562e+06,7.87676e+06,-50.6431,1254.85,-2.8859,23087.5,23022.1,-0.0063147,0.004008,0.0301006,0.0310159,2.01565,-2.83617e-08,-0.00171766,1.30055,12700,1
stats,127,0.117535,44.4422,0.0187122,0.065038,0.0993164,7.87516e+06,7.87631e+06,-51.3426,1279.36,-2.95198,23086.2,23019.7,-0.00689789,0.013731,0.0319856,0.0354852,2.09805,-2.83617e-08,-0.00171766,1.30055,0.117535,44.4422,0.0187122,0.065038,0.0993164,7.87516e+06,7.87631e+06,-51.3426,1279.36,-2.95198,23086.2,23019.7,-0.00689789,0.013731,0.0319856,0.0354852,2.09805,-2.83617e-08,-0.00171766,1.30055,0.117535,44.4422,0.0187122,0.065038,0.0993164,7.87516e+06,7.87631e+06,-51.3426,1279.36,-2.95198,23086.2,23019.7,-0.00689789,0.013731,0.0319856,0.0354852,2.09805,-2.83617e-08,-0.00171766,1.30055,0.117535,44.4422,0.0187122,0.065038,0.0993164,7.87516e+06,7.87631e+06,-51.3426,1279.36,-2.95198,23086.2,23019.7,-0.00689789,0.013731,0.0319856,0.0354852,2.09805,-2.83617e-08,-0.00171766,1.30055,1,0.117535,44.4422,0.0187122,0.065038,0.0993164,7.87516e+06,7.87631e+06,-51.3426,1279.36,-2.95198,23086.2,23019.7,-0.00689789,0.013731,0.0319856,0.0354852,2.09805,-2.83617e-08,-0.00171766,1.30055,0.117535,44.4422,0.0187122,0.065038,0.0993164,7.87516e+06,7.87631e+06,-51.3426,1279.36,-2.95198,23086.2,23019.7,-0.00689789,0.013731,0.0319856,0.0354852,2.09805,-2.83617e-08,-0.00171766,1.30055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117535,44.4422,0.0187122,0.065038,0.0993164,7.87516e+06,7.87631e+06,-51.3426,1279.36,-2.95198,23086.2,23019.7,-0.00689789,0.013731,0.0319856,0.0354852,2.09805,-2.83617e-08,-0.00171766,1.30055,12800,1
stats,128,0.119146,44.9808,0.0187689,0.0654699,0.100671,7.87526e+06,7.87645e+06,-51.1761,1272.38,-2.84501,23086.4,23020.3,0.0135407,0.00730873,0.0317537,0.0352855,1.99596,-2.83617e-08,-0.00171766,1.30055,0.119146,44.9808,0.0187689,0.0654699,0.100671,7.87526e+06,7.87645e+06,-51.1761,1272.38,-2.84501,23086.4,23020.3,0.0135407,0.00730873,0.0317537,0.0352855,1.99596,-2.83617e-08,-0.00171766,1.30055,0.119146,44.9808,0.0187689,0.0654699,0.100671,7.87526e+06,7.87645e+06,-51.1761,1272.38,-2.84501,23086.4,23020.3,0.0135407,0.00730873,0.0317537,0.0352855,1.99596,-2.83617e-08,-0.00171766,1.30055,0.119146,44.9808,0.0187689,0.0654699,0.100671,7.87526e+06,7.87645e+06,-51.1761,1272.38,-2.84501,23086.4,23020.3,0.0135407,0.00730873,0.0317537,0.0352855,1.99596,-2.83617e-08,-0.00171766,1.30055,1,0.119146,44.9808,0.0187689,0.0654699,0.100671,7.87526e+06,7.87645e+06,-51.1761,1272.38,-2.84501,23086.4,23020.3,0.0135407,0.00730873,0.0317537,0.0352855,1.99596,-2.83617e-08,-0.00171766,1.30055,0.119146,44.9808,0.0187689,0.0654699,0.100671,7.87526e+06,7.87645e+06,-51.1761,1272.38,-2.84501,23086.4,23020.3,0.0135407,0.00730873,0.0317537,0.0352855,1.99596,-2.83617e-08,-0.00171766,1.30055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119146,44.9808,0.0187689,0.0654699,0.100671,7.87526e+06,7.87645e+06,-51.1761,1272.38,-2.84501,23086.4,23020.3,0.0135407,0.00730873,0.0317537,0.0352855,1.99596,-2.83617e-08,-0.00171766,1.30055,12900,1
stats,129,0.119288,44.7454,0.0187862,0.0656868,0.10079,7.87499e+06,7.87614e+06,-51.2355,1275.06,-2.9099,23085.7,23020.2,-0.00125361,0.00853216,0.0350443,0.0360898,2.05574,-2.83617e-08,-0.00171766,1.30055,0.119288,44.7454,0.0187862,0.0656868,0.10079,7.87499e+06,7.87614e+06,-51.2355,1275.06,-2.9099,23085.7,23020.2,-0.00125361,0.00853216,0.0350443,0.0360898,2.05574,-2.83617e-08,-0.00171766,1.30055,0.119288,44.7454,0.0187862,0.0656868,0.10079,7.87499e+06,7.87614e+06,-51.2355,1275.06,-2.9099,23085.7,23020.2,-0.00125361,0.00853216,0.0350443,0.0360898,2.05574,-2.83617e-08,-0.00171766,1.30055,0.119288,44.7454,0.0187862,0.0656868,0.10079,7.87499e+06,7.87614e+06,-51.2355,1275.06,-2.9099,23085.7,23020.2,-0.00125361,0.00853216,0.0350443,0.0360898,2.05574,-2.83617e-08,-0.00171766,1.30055,1,0.119288,44.7454,0.0187862,0.0656868,0.10079,7.87499e+06,7.87614e+06,-51.2355,1275.06,-2.9099,23085.7,23020.2,-0.00125361,0.00853216,0.0350443,0.0360898,2.05574,-2.83617e-08,-0.00171766,1.30055,0.119288,44.7454,0.0187862,0.0656868,0.10079,7.87499e+06,7.87614e+06,-51.2355,1275.06,-2.9099,23085.7,23020.2,-0.00125361,0.00853216,0.0350443,0.0360898,2.05574,-2.83617e-08,-0.00171766,1.30055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119288,44.7454,0.0187862,0.0656868,0.10079,7.87499e+06,7.87614e+06,-51.2355,1275.06,-2.9099,23085.7,23020.2,-0.00125361,0.00853216,0.0350443,0.0360898,2.05574,-2.83617e-08,-0.00171766,1.30055,13000,1
stats,130,0.119338,43.9856,0.0187873,0.0654114,0.100832,7.87485e+06,7.87603e+06,-51.5131,1282.76,-2.95147,23085.3,23019.2,-0.00856548,0.0151534,0.0324609,0.0368335,2.10229,-2.83617e-08,-0.00171766,1.30055,0.119338,43.9856,0.0187873,0.0654114,0.100832,7.87485e+06,7.87603e+06,-51.5131,1282.76,-2.95147,23085.3,23019.2,-0.00856548,0.0151534,0.0324609,0.0368335,2.10229,-2.83617e-08,-0.00171766,1.30055,0.119338,43.9856,0.0187873,0.0654114,0.100832,7.87485e+06,7.87603e+06,-51.5131,1282.76,-2.95147,23085.3,23019.2,-0.00856548,0.0151534,0.0324609,0.0368335,2.10229,-2.83617e-08,-0.00171766,1.30055,0.119338,43.9856,0.0187873,0.0654114,0.100832,7.87485e+06,7.87603e+06,-51.5131,1282.76,-2.95147,23085.3,23019.2,-0.00856548,0.0151534,0.0324609,0.0368335,2.10229,-2.83617e-08,-0.00171766,1.30055,1,0.119338,43.9856,0.0187873,0.0654114,0.100832,7.87485e+06,7.87603e+06,-51.5131,1282.76,-2.95147,23085.3,23019.2,-0.00856548,0.0151534,0.0324609,0.0368335,2.10229,-2.83617e-08,-0.00171766,1.30055,0.119338,43.9856,0.0187873,0.0654114,0.100832,7.87485e+06,7.87603e+06,-51.5131,1282.76,-2.95147,23085.3,23019.2,-0.00856548,0.0151534,0.0324609,0.0368335,2.10229,-2.83617e-08,-0.00171766,1.30055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119338,43.9856,0.0187873,0.0654114,0.100832,7.87485e+06,7.87603e+06,-51.5131,1282.76,-2.95147,23085.3,23019.2,-0.00856548,0.0151534,0.0324609,0.0368335,2.10229,-2.83617e-08,-0.00171766,1.30055,13100,1
stats,131,0.119696,44.0369,0.0187512,0.0656168,0.101132,7.87466e+06,7.87583e+06,-51.6505,1285.5,-2.88024,23084.7,23018.8,-0.0171937,0.00501105,0.0323378,0.0369658,2.03937,-2.83617e-08,-0.00171766,1.30055,0.119696,44.0369,0.0187512,0.0656168,0.101132,7.87466e+06,7.87583e+06,-51.6505,1285.5,-2.88024,23084.7,23018.8,-0.0171937,0.00501105,0.0323378,0.0369658,2.03937,-2.83617e-08,-0.00171766,1.30055,0.119696,44.0369,0.0187512,0.0656168,0.101132,7.87466e+06,7.87583e+06,-51.6505,1285.5,-2.88024,23084.7,23018.8,-0.0171937,0.00501105,0.0323378,0.0369658,2.03937,-2.83617e-08,-0.00171766,1.30055,0.119696,44.0369,0.0187512,0.0656168,0.101132,7.87466e+06,7.87583e+06,-51.6505,1285.5,-2.88024,23084.7,23018.8,-0.0171937,0.00501105,0.0323378,0.0369658,2.03937,-2.83617e-08,-0.00171766,1.30055,1,0.119696,44.0369,0.0187512,0.0656168,0.101132,7.87466e+06,7.87583e+06,-51.6505,1285.5,-2.88024,23084.7,23018.8,-0.0171937,0.00501105,0.0323378,0.0369658,2.03937,-2.83617e-08,-0.00171766,1.30055,0.119696,44.0369,0.0187512,0.0656168,0.101132,7.87466e+06,7.87583e+06,-51.6505,1285.5,-2.88024,23084.7,23018.8,-0.0171937,0.00501105,0.0323378,0.0369658,2.03937,-2.83617e-08,-0.00171766,1.30055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119696,44.0369,0.0187512,0.0656168,0.101132,7.87466e+06,7.87583e+06,-51.6505,1285.5,-2.88024,23084.7,23018.8,-0.0171937,0.00501105,0.0323378,0.0369658,2.03937,-2.83617e-08,-0.00171766,1.30055,13200,1
